,Bulukumba height,Bulukumba arrival,Sumenep height,Sumenep arrival,Nipa-Nipa height,Bima height
0,2.186305855,47.27146833333334,0.8611759299999999,141.83911611111108,1.1853832666666666,2.177658253333333
1,2.186305855,47.27146833333334,0.8611759299999999,141.83911611111108,1.1853832666666666,2.177658253333333
2,2.3206312163333336,47.369518888888905,0.996129153,137.79056333333332,1.2589847333333333,2.265829333333333
3,2.538082664333333,46.696046111111116,1.1155272779999998,136.02564444444445,1.3883907999999998,2.16659546
4,2.801665368666667,46.06126833333334,1.171865214,133.55885055555555,1.4945728,2.36364535
5,2.872693026333333,46.6366838888889,1.1959094113333333,133.0634222222222,1.5349692333333331,2.194534583333333
6,2.872693026333333,46.6366838888889,1.1959094113333333,133.0634222222222,1.5349692333333331,2.194534583333333
7,2.872693026333333,46.6366838888889,1.1959094113333333,133.0634222222222,1.5349692333333331,2.194534583333333
8,2.663911945,47.34370722222222,1.095725768,135.42440611111113,1.4328031333333335,2.39032645
9,2.6320377573333342,47.66883277777779,1.1138722316666667,133.28013222222222,1.4102565333333337,2.4079226966666667
10,3.020039028333333,46.94116333333333,1.3063742356666666,127.74017055555555,1.6338100333333336,2.84489241
11,3.0667294236666667,47.988788888888884,1.2683753036666665,131.41714166666665,1.6774493666666668,2.7705648933333333
12,2.8635893653333344,47.37466666666666,1.1773056923333334,133.06597833333333,1.5343689333333341,2.6106552866666664
13,2.8635893653333344,47.37466666666666,1.1773056923333334,133.06597833333333,1.5343689333333341,2.6106552866666664
14,2.8635893653333344,47.37466666666666,1.1773056923333334,133.06597833333333,1.5343689333333341,2.6106552866666664
15,2.8635893653333344,47.37466666666666,1.1773056923333334,133.06597833333333,1.5343689333333341,2.6106552866666664
16,2.7473777116666667,46.90761722222222,1.075014572,136.74037111111113,1.4447584333333332,2.64513428
17,2.905720742333333,46.20059722222222,1.1672769863333332,135.44764611111106,1.5506636999999999,2.674481563333333
18,2.905720742333333,46.20059722222222,1.1672769863333332,135.44764611111106,1.5506636999999999,2.674481563333333
19,2.905720742333333,46.20059722222222,1.1672769863333332,135.44764611111106,1.5506636999999999,2.674481563333333
20,2.905720742333333,46.20059722222222,1.1672769863333332,135.44764611111106,1.5506636999999999,2.674481563333333
21,3.2981162706666667,46.42249777777778,1.3487781633333331,125.993275,1.7008450666666668,3.16532047
22,3.2981162706666667,46.42249777777778,1.3487781633333331,125.993275,1.7008450666666668,3.16532047
23,3.2981162706666667,46.42249777777778,1.3487781633333331,125.993275,1.7008450666666668,3.16532047
24,3.4383689436666667,46.04576388888889,1.3606907333333331,127.00995,1.7823950666666668,3.086407953333333
25,3.4383689436666667,46.04576388888889,1.3606907333333331,127.00995,1.7823950666666668,3.086407953333333
26,4.096956901666666,46.159281111111106,1.5499136733333332,119.39535166666668,2.1709031000000003,3.2863303707
27,4.096956901666666,46.159281111111106,1.5499136733333332,119.39535166666668,2.1709031000000003,3.2863303707
28,3.605304589,47.51398666666668,1.820277376666667,111.62846833333332,2.0247866000000005,2.9695099866666665
29,3.6892696999666654,48.22616666666667,1.94388827,109.04551111111113,2.127812366666666,2.855169833333333
30,3.566003960333333,47.766862777777774,1.7232690166666669,114.43847666666666,2.0328638666666667,3.093107656666666
31,4.0813696523333345,46.93339611111111,1.7955362933333332,109.83510166666667,2.2050176666666665,2.9458709673333328
32,4.1809023356666675,46.40958499999999,1.5940993066666664,115.5970722222222,2.3207332333333333,3.307130930833333
33,4.1809023356666675,46.40958499999999,1.5940993066666664,115.5970722222222,2.3207332333333333,3.307130930833333
34,4.322904919333332,45.19681722222222,1.5916621733333332,115.02940833333332,2.413179866666667,3.1404344766666665
35,3.6717503463333334,46.80180555555553,1.47329444,118.74765722222223,1.9334757666666664,2.975791113333333
36,3.422129743333333,47.550112222222225,1.3741358333333336,121.77180388888887,1.8754466,2.583064922333333
37,3.422129743333333,47.550112222222225,1.3741358333333336,121.77180388888887,1.8754466,2.583064922333333
38,3.18788724,47.01598166666666,1.1319853576666663,127.28082666666668,1.6732866000000002,2.3287247000000004
39,3.18788724,47.01598166666666,1.1319853576666663,127.28082666666668,1.6732866000000002,2.3287247000000004
40,3.5631211560000002,45.88319277777778,1.2046385409999998,124.99466222222223,1.8245099666666664,2.44470839
41,3.051677240333333,46.38636777777778,1.024856936,136.06687555555558,1.5858246666666662,2.4682958666666663
42,3.089156102,48.10488944444444,1.077189921,133.98710666666668,1.6850657,2.3801678
43,2.8734404763333337,48.23133277777778,0.997023447,136.80225444444446,1.570959233333333,2.2267200333333337
44,3.144991013333333,47.16305888888889,1.0880423110000002,135.30825944444445,1.6556677999999998,2.1717359000000003
45,3.144991013333333,47.16305888888889,1.0880423110000002,135.30825944444445,1.6556677999999998,2.1717359000000003
46,2.6683249136666665,47.69462555555555,0.8962786193333333,138.23692666666668,1.4106371333333338,2.0807052
47,2.2859728403333333,48.946110555555535,0.6448834683333333,148.01899833333334,1.2529778999999999,2.1791086
48,2.2859728403333333,48.946110555555535,0.6448834683333333,148.01899833333334,1.2529778999999999,2.1791086
49,3.054587830333333,48.18745722222222,0.9534058236666668,137.47829444444446,1.6480476000000002,2.692525733333333
50,2.8965528499999995,47.68429055555556,0.9815652446666668,136.13394555555556,1.5806771333333334,2.4610337
51,2.6993057940000003,48.089416111111106,0.917128543,137.4963638888889,1.498068966666667,2.402934966666667
52,2.6993057940000003,48.089416111111106,0.917128543,137.4963638888889,1.498068966666667,2.402934966666667
53,3.3924188983333337,47.588797222222226,1.1060718393333333,132.29181555555556,1.830264333333333,2.957962133333333
54,3.3924188983333337,47.588797222222226,1.1060718393333333,132.29181555555556,1.830264333333333,2.957962133333333
55,3.3924188983333337,47.588797222222226,1.1060718393333333,132.29181555555556,1.830264333333333,2.957962133333333
56,3.0240206683333333,48.16423277777778,1.1147328,128.92963555555556,1.6884841666666663,2.536451033333333
57,2.6827126936666663,48.75514944444443,0.8859428336666667,139.33098777777778,1.5278076333333337,2.4232437
58,2.933659073333333,48.46356666666666,1.053867602333333,137.1041733333333,1.6838677999999998,2.229000333333333
59,3.315569587333333,47.43915055555557,1.1514748776666668,134.3328922222222,1.8250422333333336,2.7140727666666664
