,latitude,longitude,magnitude,delta_logl,delta_logw,depth_offset,dip_offset,strike_offset,rake_offset,fault_idx
0,-8.048422505149682,118.6202222173442,9.083142849866011,-0.0344062093398519,0.0390114774566831,-0.4235714250232064,-2.5445970231873187,-1.0082099810407734,0.2350530371343464,0.0
1,-8.048422505149682,118.6202222173442,9.083142849866011,-0.0344062093398519,0.0390114774566831,-0.4235714250232064,-2.5445970231873187,-1.0082099810407734,0.2350530371343464,0.0
2,-8.048422505149682,118.6202222173442,9.083142849866011,-0.0344062093398519,0.0390114774566831,-0.4235714250232064,-2.5445970231873187,-1.0082099810407734,0.2350530371343464,0.0
3,-8.01618421460409,118.66188891558308,8.973457386007771,-0.03453522121182318,0.047404756562933664,-0.3867490350622817,-2.510789117477289,-0.2124424873571576,2.4211281483474725,0.0
4,-8.01618421460409,118.66188891558308,8.973457386007771,-0.03453522121182318,0.047404756562933664,-0.3867490350622817,-2.510789117477289,-0.2124424873571576,2.4211281483474725,0.0
5,-8.01618421460409,118.66188891558308,8.973457386007771,-0.03453522121182318,0.047404756562933664,-0.3867490350622817,-2.510789117477289,-0.2124424873571576,2.4211281483474725,0.0
6,-8.097454479352171,118.77198279953413,8.946359828915364,-0.034956381479244625,0.04107194197197757,-0.22246705234443875,0.3159995992405573,-0.08170209563948888,0.4704115330548845,0.0
7,-8.011701471405695,118.76352274301632,8.955633374662131,-0.024547690806398983,0.05008312850661805,-0.30181782780786603,0.17943256276551187,2.090713955123892,1.6721034097884018,0.0
8,-8.011701471405695,118.76352274301632,8.955633374662131,-0.024547690806398983,0.05008312850661805,-0.30181782780786603,0.17943256276551187,2.090713955123892,1.6721034097884018,0.0
9,-8.011701471405695,118.76352274301632,8.955633374662131,-0.024547690806398983,0.05008312850661805,-0.30181782780786603,0.17943256276551187,2.090713955123892,1.6721034097884018,0.0
10,-8.011701471405695,118.76352274301632,8.955633374662131,-0.024547690806398983,0.05008312850661805,-0.30181782780786603,0.17943256276551187,2.090713955123892,1.6721034097884018,0.0
11,-8.19206014081486,118.72500633296758,8.942749295683338,-0.02646185948550006,0.04157834956029082,-0.3969567069408168,0.6578348373529608,-1.7620314491962326,-0.4091834416657445,0.0
12,-8.19206014081486,118.72500633296758,8.942749295683338,-0.02646185948550006,0.04157834956029082,-0.3969567069408168,0.6578348373529608,-1.7620314491962326,-0.4091834416657445,0.0
13,-8.165412184262422,118.78802983621016,8.942046834361651,-0.006781999023952989,0.028467464687219394,-0.5847226284564606,0.5145148974055901,-1.2927311296133823,-0.7538411852372572,0.0
14,-8.136832000244992,118.81108325622766,8.99008834717959,-0.01276952346897474,0.03674550512603536,-0.2344782521010431,0.06460309333921943,-0.6679764762651139,-1.3096629853822035,0.0
15,-8.022664819202706,118.86299392697842,8.937128036164273,-0.014801590615812175,0.027639222604041308,-0.07416540007485395,1.8592109465771784,-2.5611275079119795,0.5036108570928294,0.0
16,-8.022664819202706,118.86299392697842,8.937128036164273,-0.014801590615812175,0.027639222604041308,-0.07416540007485395,1.8592109465771784,-2.5611275079119795,0.5036108570928294,0.0
17,-7.992275136369996,118.90011862087324,8.950842740345426,-0.026148119982964603,0.015880300246493978,-0.5088934777611595,2.6977999425072854,-1.3738327401893211,1.3218004692047145,0.0
18,-8.044152456572089,118.97212209087256,8.84514214455713,-0.031539985871250814,0.010293952223887187,-0.4842863416840487,1.4946187911127904,-1.613207743980529,-1.4943640125063788,0.0
19,-8.044152456572089,118.97212209087256,8.84514214455713,-0.031539985871250814,0.010293952223887187,-0.4842863416840487,1.4946187911127904,-1.613207743980529,-1.4943640125063788,0.0
20,-8.037788024256136,119.0221600686958,8.806999394821828,-0.02809326819149449,-0.010812037242466231,-0.2918301264352489,2.5506243395635684,0.3085802155572441,-1.580994551644048,0.0
21,-8.037645337615139,119.09348801313705,8.843101502093758,-0.031033844244787438,-0.008341905335749045,0.06920574350782006,0.8294205673540219,1.7173171204969506,-0.59389506762195,0.0
22,-8.037645337615139,119.09348801313705,8.843101502093758,-0.031033844244787438,-0.008341905335749045,0.06920574350782006,0.8294205673540219,1.7173171204969506,-0.59389506762195,0.0
23,-8.085423568082472,119.05434648006157,8.927987617433248,-0.019760474704720216,0.002595969742099961,-0.148371193642711,-1.133486996692739,0.83179888062563,4.299705227373821,0.0
24,-8.085423568082472,119.05434648006157,8.927987617433248,-0.019760474704720216,0.002595969742099961,-0.148371193642711,-1.133486996692739,0.83179888062563,4.299705227373821,0.0
25,-8.142749150436039,118.99994506153813,8.930603338386938,-0.02002554015422333,-0.017990252860211768,-0.2837685255877025,-1.5883964272587434,1.7196926687421077,2.785917172474828,0.0
26,-8.142749150436039,118.99994506153813,8.930603338386938,-0.02002554015422333,-0.017990252860211768,-0.2837685255877025,-1.5883964272587434,1.7196926687421077,2.785917172474828,0.0
27,-8.142749150436039,118.99994506153813,8.930603338386938,-0.02002554015422333,-0.017990252860211768,-0.2837685255877025,-1.5883964272587434,1.7196926687421077,2.785917172474828,0.0
28,-8.225757210430082,118.93837610336641,8.925003415636406,-0.02268475546024341,-0.01950140889321609,-0.4196552852877523,-1.5940051457195663,1.8724085465267248,1.2461413356970583,0.0
29,-8.212362120871669,119.15193178127888,8.906562135527224,-0.041197558529716335,-0.010611777948186338,-0.4903315449863823,-0.1591669614519277,2.2956518800852965,-0.25143092372012305,0.0
30,-8.258850219602571,119.16776410980272,8.959086451393992,-0.042166502853449576,-0.017252681894693332,-0.2034716148399416,0.8140921164251537,0.3537608106433123,-0.9724785896903168,0.0
31,-8.258850219602571,119.16776410980272,8.959086451393992,-0.042166502853449576,-0.017252681894693332,-0.2034716148399416,0.8140921164251537,0.3537608106433123,-0.9724785896903168,0.0
32,-8.307002513765713,119.24359039141837,8.909432879022773,-0.06591933561967425,-0.02402835815654325,0.14092013090334546,-0.2975685406462764,-0.9550936856720696,-0.5057834421139761,0.0
